SO2,NO2,PM10,PM2.5,O3,CO,temp,humi,press,w_speed,w_dir
5,19,46,28,96,0.6,22.2,64,1016.5,2.1,102.3
4,16,36,23,94,0.6,21.7,66,1017.2,2.6,125.8
5,13,33,15,94,0.5,21.5,64,1017.8,2.4,114.4
5,15,35,14,87,0.5,21.1,67,1017.8,2.1,119
4,11,38,15,93,0.5,20.7,67,1017.9,1.9,123.4
4,10,34,13,94,0.5,20.5,67,1017.6,1.5,123.9
4,12,33,37,86,0.5,20.3,67,1017.4,0.6,106.7
4,16,34,19,73,0.5,19.9,70,1016.7,0.5,50.6
4,13,37,20,76,0.5,19.8,70,1016.4,0.6,71.9
4,12,29,17,81,0.5,20.1,66,1016,1.1,98.4
4,12,35,14,81,0.5,20.1,66,1015.9,0.8,74.6
4,25,41,14,54,0.6,19.9,69,1016.2,0.6,62.6
4,23,44,21,41,0.9,19.9,71,1016.5,1.1,14.6
4,28,46,34,48,0.7,20.4,68,1016.6,1.6,65.8
5,20,54,27,67,0.7,20.6,68,1017.2,1.8,66.2
6,18,56,28,71,0.8,20.7,68,1017.3,2,54.4
5,14,46,33,82,0.7,20.5,66,1016.7,2.3,61.4
5,16,54,36,81,0.7,20.4,67,1015.8,1.8,51.7
5,15,47,36,84,0.7,20.3,66,1014.7,1.6,56.6
5,16,56,32,85,0.7,19.6,69,1014,1.6,53.4
4,16,55,34,82,0.7,18.2,79,1013.6,1,43.7
4,17,50,33,73,0.8,18,83,1013,0.9,15.5
4,22,50,45,61,0.8,18.3,82,1013.1,1,0.6
4,23,48,37,54,0.8,18.5,82,1013.5,0.9,4.5
4,23,48,21,47,0.8,18.4,83,1014,0.9,33.2
4,27,43,37,33,0.9,18.4,83,1014.7,1,50
4,29,42,34,26,0.9,17.8,86,1014.6,1.5,36.3
4,27,31,29,27,0.9,17.6,86,1014.5,1.4,38.8
4,20,30,23,31,0.8,16.9,90,1013.9,1.8,61.9
4,21,32,20,28,0.8,16.7,91,1012.6,1.8,67
4,19,33,17,28,0.8,16.6,90,1011.8,1.6,50.7
4,18,36,20,28,0.7,16.8,90,1011.8,0.9,17.2
4,14,33,21,36,0.7,16.6,91,1012.3,1.5,317
4,8,11,24,37,0.8,14.7,90,1012,2.2,328.2
4,7,-3,-3,36,0.8,14.4,90,1012.1,2.2,335.9
3,8,0,-3,33,0.8,14.2,91,1012.7,2.2,348.8
4,8,1,-3,38,0.8,14.2,90,1013.9,2.2,352.9
4,10,0,1,39,0.8,14.6,91,1015.2,1.7,359.4
4,12,-2,1,39,0.8,14.8,91,1013.1,1.5,60.3
4,14,4,2,42,0.7,14.9,92,1011.4,2.1,58.4
4,14,10,0,44,0.7,15.4,91,1011.6,1.4,328.6
4,14,4,1,41,0.7,15.4,90,1011.8,1.5,345.5
4,15,4,1,32,0.8,15.1,90,1012,1.5,324.9
4,15,10,0,31,0.8,15,90,1012.3,1.2,328.5
4,12,13,1,32,0.8,15,88,1012.6,1.6,326.7
4,10,6,5,37,0.8,15,86,1013.3,1.6,318.9
4,11,7,5,33,0.8,15,86,1013.3,1.4,325.1
4,13,9,2,27,0.8,15.2,86,1013.4,1.3,325.4
4,14,11,1,25,0.8,15.3,85,1013.4,1.2,316
4,14,18,3,26,0.8,15.4,83,1013.2,1.4,324.2
4,12,13,4,27,0.8,15.3,83,1013.1,1.2,316.3
4,10,5,4,29,0.8,15,84,1012.6,1.3,319.6
4,10,7,4,27,0.8,15,84,1012.4,1.3,318.1
4,10,9,3,26,0.8,15,83,1012.4,1.1,326.6
4,9,10,3,26,0.8,14.8,84,1012.5,1.2,330.7
4,11,12,6,21,0.8,14.7,85,1012.8,1.3,331.7
4,12,10,4,20,0.8,14.7,84,1013.6,1.2,329.8
4,9,8,10,28,0.8,16.2,76,1015.3,1.4,314.2
5,8,12,15,41,0.8,17.2,70,1015.3,1.9,347.9
5,9,14,6,53,0.8,18.2,66,1014.6,2,358.7
5,8,23,7,65,0.7,18.6,64,1013.6,2,5.3
5,8,20,5,72,0.7,19,63,1012.9,1.6,5.2
4,7,16,7,73,0.7,19.1,62,1012.4,1.5,14.8
4,6,10,6,75,0.7,19.3,62,1012.3,1.4,17.5
5,8,16,6,79,0.7,19.8,60,1012.4,1.2,2
5,10,24,8,75,0.7,19.6,61,1012.8,1.4,2.5
5,8,24,10,72,0.7,19.2,61,1012.9,1.6,17.6
4,7,12,12,69,0.7,18.5,62,1013.4,1.2,30.2
4,14,18,13,52,0.7,17.4,68,1014,0.4,12.9
4,12,26,10,50,0.7,17,70,1014.4,0.8,349.3
5,11,29,20,48,0.7,17,69,1014.7,1.1,2.2
4,10,31,28,44,0.7,16.5,71,1014.9,0.8,32.4
7,13,38,26,41,0.6,16.3,71,1014.7,1,33.6
22,15,111,30,36,0.7,16,72,1014.6,1.1,24.4
14,13,117,121,39,0.6,15.8,71,1014.5,0.9,355.6
11,13,77,56,35,0.7,15.2,74,1014.6,0.6,338
7,11,58,56,36,0.6,15.2,74,1014.6,0.8,359.7
6,12,38,36,33,0.6,14.9,76,1014.9,0.8,330.9
7,11,53,28,31,0.7,14.8,76,1015.3,0.7,296.7
9,12,72,61,30,0.8,15.2,75,1015.6,1.1,335
11,11,53,59,36,0.8,16.8,68,1016.2,1.2,357.6
11,10,58,44,50,0.7,18,61,1016.5,1.6,0.4
12,8,39,33,68,0.5,19.7,53,1016.6,1.7,25.3
10,6,31,21,77,0.5,20.6,49,1016.2,1.5,355.7
8,6,15,11,84,0.5,21.4,46,1015.4,1.6,5.9
7,6,15,6,92,0.5,21.5,46,1014.4,1.3,345.8
6,6,5,4,94,0.5,22.3,44,1013.6,1.6,340.9
6,7,21,6,97,0.5,22,44,1013.2,1.2,337.2
5,7,15,6,97,0.5,21.6,46,1013.2,1.2,338
5,7,6,6,90,0.5,21.2,47,1013.5,1.4,321.2
5,8,6,4,82,0.6,20.6,49,1013.9,1.3,328.8
5,9,12,3,74,0.5,19.7,52,1014.3,1.1,327.3
5,10,16,12,66,0.6,19,55,1014.9,1,326.8
5,13,25,11,55,0.6,18.3,59,1015.2,0.5,325.6
5,13,24,14,54,0.6,18,60,1015.5,1,324.8
6,13,29,16,55,0.6,18.2,59,1015.7,1,327.4
13,15,74,30,50,0.6,17.9,60,1015.7,1,330.6
10,14,66,55,47,0.6,17.3,63,1015.6,0.6,310
7,14,43,38,44,0.6,17.2,63,1015.5,0.6,311.8
7,14,34,25,42,0.6,17,64,1015.3,0.6,321
6,12,28,22,42,0.6,16.5,66,1015.2,0.7,334.1
6,13,32,22,38,0.6,16,69,1015.4,0.4,344.6
7,15,40,27,32,0.6,15.8,71,1015.8,0.5,323.1
9,16,48,29,31,0.7,16.4,70,1016.5,0.3,321.3
10,13,43,44,39,0.6,18.2,62,1017.3,0.8,353
11,13,42,30,47,0.6,18.9,59,1017.6,1.3,18.5
10,12,45,28,58,0.6,20.1,55,1017.4,1.4,35
10,12,38,19,69,0.6,21.2,53,1016.8,1.4,34.7
9,9,29,23,88,0.5,22.2,51,1016,1.2,68.1
8,8,34,20,100,0.5,22.5,51,1014.9,1,45.8
7,7,28,20,107,0.5,23.1,49,1014.2,1,99
7,8,22,19,108,0.5,22.8,49,1013.8,1,14.1
7,8,26,14,109,0.5,23,49,1013.7,1,23.4
6,8,30,25,113,0.5,22.6,50,1013.6,1.1,78.9
6,11,24,20,104,0.5,21.4,55,1013.6,0.6,95.4
6,16,27,19,85,0.6,20.1,60,1014,0.3,269.2
5,29,36,27,59,0.7,19.8,62,1014.7,0.5,243.1
6,31,54,40,51,0.8,19.3,65,1015,0.5,243
6,34,65,49,42,0.8,18.8,69,1015.4,0.4,247.2
5,21,56,59,60,0.6,18.5,73,1015.6,0.6,213.1
6,21,38,35,62,0.6,18.5,73,1015.6,1.1,234.4
9,24,39,29,52,0.5,18,75,1015.4,0.8,250.6
12,26,43,36,40,0.5,17.1,80,1015,0.3,340.7
9,22,40,37,34,0.5,16.6,83,1014.7,0.2,101.9
6,16,39,37,36,0.5,16.3,84,1014.6,0.4,10.1
5,16,33,25,37,0.5,16,87,1014.6,0.5,341.3
6,15,28,27,39,0.5,16.2,87,1014.8,0.5,314.4
6,19,39,28,33,0.6,16.6,86,1015.5,0.3,290.7
8,19,30,36,42,0.6,19.1,75,1016.3,0.4,262.9
10,14,42,32,65,0.5,20.4,68,1016.8,1,265.2
11,14,41,32,77,0.5,21.4,63,1016.9,1.2,251.9
10,11,35,25,94,0.5,22.8,57,1016.3,1.3,333.1
9,8,27,17,109,0.6,23.9,51,1015.2,1.1,309.7
8,6,27,21,107,0.5,24,49,1013.9,1.4,330.1
7,7,26,24,112,0.6,24.2,48,1012.6,1.5,355.1
7,7,32,20,115,0.6,25,45,1011.8,1.2,339.6
7,8,31,24,118,0.6,25.4,44,1011.6,0.9,341.6
6,8,35,23,121,0.6,24.9,46,1011.6,0.7,262.4
6,11,28,24,112,0.6,23.4,50,1011.7,0.7,245.2
6,23,34,24,80,0.8,22,55,1012,0.8,236.5
6,34,57,35,52,0.9,21.2,59,1012.5,0.5,241.3
6,38,104,84,52,0.9,20.8,64,1012.9,1.2,248.5
6,19,53,60,71,0.7,20.4,70,1013.1,1,232.9
13,29,49,39,59,0.7,19.7,75,1013,1.1,247.8
9,20,37,33,59,0.6,19.2,78,1012.8,0.9,251.2
6,17,40,30,51,0.6,18.6,80,1012.7,0.6,257.1
6,16,39,28,47,0.6,17.9,84,1012.4,0.3,326.1
5,12,36,28,50,0.6,17.7,83,1012.2,0.4,295.4
5,11,32,27,41,0.6,17.2,85,1012,0.2,330.5
5,18,32,31,28,0.6,17.1,87,1012.4,0.4,35.5
6,34,44,31,11,0.7,17,89,1013.1,0.4,38.3
6,25,41,28,24,0.7,17.2,89,1013.9,0.3,307.9
6,20,36,32,35,0.7,19.6,80,1014.8,0.6,36.9
8,25,50,39,54,0.8,20.8,74,1015.5,1.3,81.9
10,11,51,36,132,0.7,24.8,49,1013.8,1.5,61.2
8,9,48,38,134,0.6,25.6,45,1012.8,1.3,129.2
6,6,30,27,127,0.6,26.1,42,1011.9,1.9,108.3
6,5,27,22,130,0.6,26,42,1011.1,1.8,100
5,5,21,22,119,0.5,26.2,40,1010.7,1.3,115.6
5,6,32,23,129,0.5,25.5,41,1010.7,1.6,87.7
5,9,27,18,124,0.5,24.2,44,1010.9,1.3,105.6
4,8,28,22,96,0.5,22.8,46,1011.6,1.2,89.3
4,8,22,18,88,0.5,22,45,1012.3,1.1,69.7
4,7,22,19,89,0.5,21.6,44,1012.9,1.2,75.4
4,9,27,16,97,0.5,20.9,54,1013.2,1.2,64.4
4,10,52,19,95,0.5,20.1,68,1013.6,1,50.3
4,13,49,26,83,0.5,19.7,74,1013.9,0.9,64.5
4,13,40,22,76,0.5,19.4,78,1014,0.9,64
3,13,47,27,68,0.6,19,81,1013.5,1.6,109.5
4,11,38,28,68,0.5,18.8,80,1013.2,0.7,67.7
4,18,34,24,52,0.6,18.2,82,1013.1,0.7,52.7
4,21,41,28,43,0.6,17.7,83,1013.3,0.8,69.1
3,22,31,26,42,0.6,17.6,82,1013.7,0.6,85.7
4,18,28,24,48,0.6,17.8,80,1014.4,0.6,55.1
4,16,26,24,53,0.6,19.5,74,1015.3,0.7,41.9
4,14,34,19,62,0.5,20.6,70,1016.1,1,83.2
5,13,40,23,70,0.6,21.2,68,1016.2,0.9,57.9
5,10,31,20,81,0.6,22.1,65,1015.6,1.2,87.1
5,8,34,26,96,0.6,23.2,60,1014.3,1.3,122.3
5,5,33,21,110,0.6,24,55,1013.4,1.6,209.5
7,6,36,22,112,0.6,25,53,1012.8,1.1,256.8
9,5,34,23,117,0.6,25.3,51,1012.3,1.3,246.5
12,6,35,28,117,0.5,25.5,47,1012.3,1.3,243.9
8,6,35,19,114,0.5,25.1,49,1012.5,0.5,295.5
5,10,32,17,103,0.6,23.7,54,1012.8,0.4,264.4
4,16,36,18,84,0.7,22.8,58,1013.4,0.4,275.6
4,31,41,24,50,0.9,22.5,63,1014.1,0.2,74
4,30,52,41,50,0.8,21.9,64,1014.6,0.3,280.4
4,42,53,36,34,0.8,21.5,66,1015.1,0.6,248.6
4,26,56,38,59,0.7,21.7,66,1015.5,1.1,322.4
4,8,57,43,71,0.6,21.8,58,1015.8,1.8,5
4,8,45,28,63,0.7,21,60,1015.8,1.6,357.9
4,8,40,40,58,0.7,20.3,62,1015.8,1.6,349.6
4,8,36,35,58,0.7,19.6,64,1016,2,356.6
4,7,27,24,57,0.7,18.9,66,1016.3,2,2.8
4,7,24,20,55,0.7,18.3,68,1016.8,1.9,351.3
4,8,21,20,51,0.7,18,69,1017.5,1.9,3
4,9,14,15,47,0.8,17.8,69,1018.3,1.6,352.4
4,6,18,15,58,0.7,18.4,62,1019.3,2.2,6.7
4,5,19,9,66,0.7,19.1,57,1019.9,2.4,13.4
4,6,16,9,74,0.7,20,53,1020.1,2.2,20.5
4,6,16,8,84,0.7,20.8,51,1019.6,2.3,20.1
4,6,13,6,96,0.7,21.6,48,1018.8,2.3,30.4
5,5,7,5,103,0.7,22.3,47,1018.1,2.1,19.6
4,5,11,6,105,0.7,23.2,44,1017.3,1.7,353.9
4,5,14,8,108,0.6,24,41,1017,1.3,336.4
4,5,23,7,110,0.6,23.7,40,1017,1.5,354.1
4,7,28,7,104,0.6,23.5,39,1017.3,1.2,346.2
4,11,25,10,101,0.6,22.6,38,1017.8,1,331.8
4,14,27,19,92,0.6,22,39,1018.6,1.2,1.2
4,14,32,28,82,0.6,21.5,41,1019.3,1.2,359.7
5,16,37,24,75,0.6,20.8,44,1019.9,0.9,359.2
4,17,36,24,69,0.6,20.3,43,1020.3,1.1,20.1
4,17,29,21,63,0.6,19.7,43,1020.9,1.3,39.9
4,20,45,20,58,0.5,19,44,1021.2,1.5,62.1
4,9,34,14,77,0.5,18.8,40,1021.2,1.9,55
4,12,29,17,72,0.5,18,42,1021.3,1.4,40.7
4,14,31,12,70,0.5,17.7,42,1021.6,1.6,19.5
4,8,30,13,77,0.5,17.2,43,1021.7,1.7,13.8
4,11,31,14,75,0.5,16.6,44,1022,1.4,40.3
4,12,31,18,73,0.5,16.3,44,1023,1.7,35.3
5,18,34,18,66,0.5,16.3,44,1023.8,1.7,34.7
5,15,36,17,74,0.5,17.1,38,1024.6,2.6,34.2
5,14,36,17,80,0.5,18.2,28,1025.3,2.3,36.8
5,9,39,16,91,0.5,19.2,24,1025.4,2.5,50
6,7,39,14,100,0.5,19.9,24,1024.7,2.6,65.2
6,7,26,13,111,0.5,20.5,24,1023.7,2.1,77.7
6,8,34,15,115,0.5,21.7,24,1022.7,1.5,56.5
5,7,34,14,123,0.6,22,24,1021.8,1.6,35.1
6,8,33,15,124,0.5,22.6,22,1021.2,1.5,13.1
5,8,40,20,124,0.5,23.5,21,1020.9,0.8,323.6
4,10,37,16,114,0.5,22.7,20,1020.9,0.8,8.6
4,13,26,16,105,0.5,21.5,22,1021.2,0.4,277.2
4,31,32,17,78,0.6,20.5,26,1021.7,0.4,78.8
4,36,38,22,60,0.6,19.5,30,1021.9,0.4,249.7
4,45,51,25,43,0.7,18.5,35,1022.3,0.6,94.1
4,36,67,38,61,0.7,17.8,55,1022.8,0.7,17.3
4,17,58,36,86,0.7,17.7,60,1022.8,0.9,326.6
4,18,64,32,75,0.7,17,62,1022.6,0.7,3.5
4,18,57,33,70,0.7,16.6,64,1022.2,0.5,356.9
4,17,51,33,75,0.7,16.5,67,1022.1,0.6,62.4
4,20,53,31,64,0.6,16.2,72,1021.9,0.4,82.4
4,18,53,30,65,0.6,15.9,74,1021.8,0.4,90.8
4,28,47,32,50,0.7,15.8,78,1022.1,0.6,60.8
4,38,49,22,40,0.6,15.4,80,1022.6,0.7,68.1
4,41,52,28,39,0.7,15.8,80,1023.2,0.6,55.9
4,27,41,30,65,0.7,17.2,71,1023.8,1.2,54.2
5,26,59,30,71,0.7,18.1,65,1024.1,1.3,51.3
6,25,69,40,86,0.7,19.3,60,1024.1,1.3,49.7
7,18,60,44,106,0.7,20.3,54,1023.6,1.2,1.8
7,14,60,37,132,0.7,21.2,49,1022.6,1.3,39.3
7,13,61,37,149,0.7,22.3,45,1020.9,1.3,3.4
7,14,69,43,163,0.7,22.7,43,1019.7,1.4,9.8
7,13,63,39,171,0.7,22.8,41,1018.8,1.1,15
6,14,54,38,177,0.7,23.1,41,1018.4,1.1,349.2
6,17,67,42,168,0.7,23,42,1018.4,1,293.3
6,21,68,46,153,0.7,21.8,44,1018.5,0.7,253.5
5,39,60,47,106,0.9,20.8,48,1019,0.5,252.2
5,35,65,43,104,0.8,20.4,50,1019.6,0.5,245.9
5,41,62,47,79,0.9,19.6,54,1019.7,0.6,251.9
5,29,66,50,85,0.8,19.3,58,1019.6,0.9,246.6
5,27,55,35,78,0.7,18.6,63,1019.7,0.5,252.2
5,21,50,34,81,0.7,18,68,1019.4,0.4,270.7
4,17,52,30,89,0.6,17.7,68,1019.2,0.6,246.1
5,17,44,32,87,0.6,17.3,69,1018.9,0.5,15.4
5,18,43,26,81,0.6,16.9,71,1018.4,0.5,322
7,25,45,32,64,0.6,16.6,75,1018.1,0.4,60.3
6,24,48,30,66,0.7,16.1,77,1017.9,0.5,331.8
6,26,42,26,53,0.7,16,78,1018.4,0.2,316.7
6,33,46,35,46,0.7,16.4,79,1019.1,0.2,340.9
8,34,40,36,58,0.9,19,68,1019.7,0.4,139.6
12,34,58,44,82,0.8,20.4,61,1020.1,0.8,234.6
16,18,58,38,117,0.8,21.3,57,1020.1,1.1,249.9
28,20,62,45,127,0.8,22.8,50,1019.5,0.9,236.4
18,14,47,46,144,0.8,23.6,49,1018.1,1.2,352
12,11,52,40,159,0.8,24.2,45,1016.8,1.1,16.2
9,11,60,40,169,0.8,24.8,44,1015.7,1.1,35.6
10,12,56,42,182,0.8,25.2,42,1015.1,1.1,222.3
9,18,71,38,190,0.8,24.3,45,1014.8,1.8,110.6
6,20,63,48,156,0.7,23.2,50,1014.9,2.1,121.2
6,22,52,33,142,0.7,22.4,55,1014.8,1.7,98.1
6,24,51,35,127,0.7,21.7,58,1015.3,1,57
6,18,51,35,131,0.7,21.1,60,1016,2,241.4
6,15,47,32,139,0.7,20.4,61,1016.4,2.2,245.7
5,13,56,30,140,0.6,19.8,67,1016.7,2.1,237.1
5,9,44,30,130,0.6,19.4,72,1016.7,1.5,239.8
5,8,42,25,127,0.6,19.2,74,1016.6,1.6,233.2
4,9,42,29,119,0.6,18.8,75,1016.2,0.9,246.2
6,16,41,28,100,0.7,18.2,78,1015.7,0.6,261.1
5,15,46,29,94,0.8,17.9,81,1015.3,0.6,270
5,15,51,36,84,0.8,17.5,82,1015.3,0.3,281.1
5,27,39,39,52,0.8,17.2,85,1015.3,0.3,99
5,57,47,36,19,0.8,17,88,1015.9,0.3,41.3
5,69,44,41,5,0.9,17.4,88,1016.4,0.4,79.8
6,52,50,42,43,0.9,19.2,78,1016.9,0.8,109.4
11,26,50,35,91,0.8,21,68,1017.3,0.8,207.1
12,22,63,43,115,0.8,22.3,61,1017.4,0.9,141.5
10,20,60,47,136,0.8,22.9,56,1016.7,1.5,179.5
10,14,39,39,159,0.8,24.1,51,1015.7,1.4,162.7
10,11,51,33,166,0.8,24.6,48,1014.9,1.5,135.9
10,10,53,39,161,0.8,25.5,45,1013.9,1.4,194.8
6,15,56,33,162,0.7,24.7,52,1013.2,2.2,103.2
6,16,46,33,150,0.7,24.6,52,1012.8,1.9,96.6
6,10,42,26,149,0.6,24.5,47,1013,1.8,248.5
5,9,44,21,139,0.6,23.4,51,1013,1.8,250.6
6,12,36,26,120,0.6,22.7,49,1013.5,1.5,273.4
6,14,33,27,112,0.6,22,52,1014.3,1,291.7
5,15,38,22,108,0.6,21.4,58,1014.7,1.4,265.4
6,16,47,27,100,0.7,20.8,65,1014.9,1,253
5,15,47,32,96,0.7,20.2,72,1015.2,0.6,304.6
5,12,50,35,97,0.8,19.6,76,1015,0.8,342
5,10,47,33,105,0.7,19.3,79,1014.5,1.1,251.5
5,9,41,30,105,0.6,19.1,80,1014,0.6,242
5,8,42,29,102,0.6,18.6,84,1013.6,0.5,6.8
4,27,35,27,59,0.7,18.1,87,1013.5,0.5,42.4
4,56,44,33,10,0.9,17.9,86,1013.7,0.5,51.2
4,57,46,41,5,0.9,17.7,87,1014.3,0.4,69.4
5,61,46,38,6,0.9,18.2,85,1014.8,0.3,70.5
6,41,37,38,53,0.9,20.2,76,1015.2,0.6,117.9
9,32,45,39,90,0.9,21.1,71,1015.7,1.2,157.6
11,26,83,42,183,0.8,25.1,51,1014.1,1.2,242.8
11,22,79,46,202,0.8,25.8,49,1013,1.3,82.2
12,20,67,45,215,0.8,26.1,47,1011.9,1.5,100.7
13,19,56,44,216,0.7,27,45,1011.2,1.3,152.8
14,17,58,45,197,0.7,27.2,43,1011.1,0.9,141
8,24,45,32,186,0.8,26.3,44,1011.2,1.6,121.1
6,30,41,38,139,0.7,25,50,1011.7,1.6,115.2
5,27,44,32,116,0.7,23.7,58,1012.3,0.9,50.6
5,33,46,31,95,0.8,23,63,1013.1,0.8,353.9
5,25,39,34,89,0.7,22.8,61,1013.7,1.3,246.8
5,19,36,25,84,0.7,22.2,62,1014.1,1.1,257.4
5,19,28,17,76,0.7,21.7,65,1014.3,0.7,247.5
5,24,23,25,63,0.7,21.1,69,1014,0.4,261.5
6,29,40,28,50,0.8,20.3,73,1013.7,0.2,309.3
7,42,41,23,28,0.8,19.9,76,1013.4,0.2,69
6,57,44,30,13,0.8,19.6,79,1013.1,0.5,46
6,56,44,29,7,0.9,19.4,81,1012.8,0.3,11.6
5,54,36,33,4,0.9,19.2,82,1012.9,0.3,75.9
5,52,38,26,2,0.9,19,83,1013.4,0.2,45
6,46,34,25,7,1,19.4,82,1014,0.2,337.7
8,43,36,30,22,1,22.1,69,1014.7,0.5,43.6
10,38,52,34,50,0.8,23.2,62,1015,1,27.4
11,44,47,32,65,0.8,24.6,56,1015,1,13.7
10,34,61,31,109,0.8,25.7,52,1014.2,1.2,29.1
10,22,41,34,169,0.8,27.5,48,1013.3,0.9,344.9
8,20,70,42,197,0.8,27.7,47,1012.1,1,0.3
8,20,65,42,225,0.8,28.5,44,1011,1.2,179.3
8,19,66,41,234,0.8,28.3,43,1010.2,1.4,133.8
7,23,56,41,231,0.7,27.9,45,1009.9,1.4,118.3
7,23,63,48,216,0.7,27.4,46,1010,1,87.5
6,33,50,41,178,0.8,25.9,52,1010.4,1.7,114.2
6,37,54,39,99,0.7,24.2,57,1010.8,1.7,99
6,36,26,32,68,0.7,23.4,59,1011.4,1.4,82.5
5,28,35,28,72,0.6,22.7,61,1011.9,1.2,75.6
6,22,27,27,96,0.6,22.1,61,1012.3,2,84.5
6,22,33,20,92,0.6,21.4,66,1012.5,1.6,83.8
5,20,31,24,82,0.6,21,71,1012.6,1.6,117.6
5,26,33,41,67,0.6,20.6,72,1012.7,1.3,109.9
5,17,33,19,79,0.6,20.3,75,1012.7,1.4,110.2
4,9,39,20,89,0.6,20.2,74,1012.6,1.2,114.6
4,10,45,22,84,0.6,20.1,74,1012.4,0.9,103.2
4,15,42,27,79,0.6,20,75,1012.6,1,96.9
4,14,44,19,88,0.6,19.7,75,1013.2,1.4,115.8
4,16,38,21,87,0.6,19.7,74,1013.8,1.5,113.8
4,16,34,24,90,0.6,20.2,71,1014.1,2.2,121.5
4,14,47,19,95,0.6,20.6,69,1014.5,2.2,81.9
5,16,39,21,95,0.6,20.9,67,1014.7,2.3,93.4
5,16,43,22,98,0.6,21.2,65,1014,2.2,90.4
4,12,36,19,109,0.6,21.8,63,1013.2,1.8,167.4
5,8,30,19,131,0.6,22.9,59,1011.8,1.5,150.6
5,11,44,5,138,0.6,24,56,1010.5,1.9,224.5
6,13,41,24,139,0.7,24.8,55,1009.4,1.2,157.7
5,15,45,19,140,0.7,24.7,56,1008.7,1.8,120.4
5,23,56,22,110,0.6,23.3,63,1008.8,1.9,92.4
4,28,44,21,85,0.6,22.4,68,1008.9,1.9,113.8
5,22,40,22,80,0.6,21.8,72,1009.1,1.6,120.9
5,24,36,23,68,0.7,21.5,74,1009.8,1.1,111.5
5,22,39,20,63,0.7,21.2,74,1010.4,1.2,96.4
5,16,32,20,66,0.6,21,75,1011,1.2,94.3
5,20,23,17,55,0.6,20.8,77,1011,1.5,117.3
5,28,43,18,42,0.6,21,77,1010.7,1.5,118.6
5,37,31,20,33,0.6,21.1,76,1010.3,1.4,106.1
5,22,36,17,61,0.6,21,74,1010.1,1.7,117.9
4,19,33,18,65,0.6,20.9,76,1009.9,1.4,103.4
4,15,30,16,70,0.6,20.5,78,1009.3,1.6,130.1
4,15,26,14,65,0.6,20,83,1009.3,2.2,124.2
4,17,27,11,65,0.6,19.7,85,1009.3,1.9,118.5
4,25,27,15,53,0.6,19.9,84,1010,1.8,98.1
4,23,34,12,57,0.6,20.2,81,1010.8,1.7,102
4,27,23,17,53,0.6,20.8,78,1011.4,1.6,102.1
4,33,41,19,46,0.6,20.4,82,1011.5,1.3,90.5
5,31,24,16,53,0.6,21.4,77,1010.9,1.7,79.4
5,24,38,15,67,0.6,22.2,72,1009.6,2.2,88.5
5,21,38,24,78,0.6,23.1,68,1008.4,2,90.9
5,22,43,12,82,0.6,23,69,1007.5,1.6,101.1
5,35,31,18,68,0.6,23.1,69,1006.8,1.4,81.8
5,42,29,22,68,0.6,23,70,1006.4,1.8,89.2
5,37,31,27,67,0.6,23,70,1006.1,1.9,104.8
5,32,32,18,57,0.6,22.9,70,1006.2,1.4,112.9
4,24,26,18,57,0.6,22.8,72,1006.5,0.9,78.3
4,17,25,18,62,0.6,22.8,72,1006.7,1.2,310.7
4,17,21,15,58,0.6,22.8,73,1006.8,1.7,287.1
5,17,20,12,56,0.6,22.6,74,1007.3,2,238.7
6,19,32,13,51,0.6,22.5,76,1007.9,1,242.7
5,19,35,16,48,0.7,22.1,78,1007.5,1.6,250.8
6,16,27,14,51,0.6,21.8,79,1007,1.2,241.1
6,16,24,16,51,0.6,21.4,80,1006.8,0.8,246.4
6,18,23,15,40,0.6,20.9,82,1006.4,0.4,332.1
5,24,30,13,26,0.7,20.6,85,1006.3,0.5,11.6
4,43,30,14,4,0.8,20.2,87,1006.5,0.6,69.9
4,40,35,15,3,0.9,19.9,89,1007,0.5,53.4
5,37,33,25,3,1.1,20.2,90,1007.8,0.4,350.7
5,43,45,28,3,1.1,20.9,87,1008.6,0.6,67.7
4,44,47,26,4,1.1,20.8,90,1009.2,0.7,46.8
4,48,41,31,4,1.1,20.9,90,1009.8,0.5,27.9
5,52,40,24,4,1.2,21,90,1009.4,0.6,15.9
4,55,54,35,7,1,21.3,88,1009,0.9,336
4,58,68,31,7,0.9,21,90,1008.2,1,24.1
4,60,44,33,6,0.9,20.8,92,1007.2,0.9,39.1
4,34,20,31,5,0.9,18.7,91,1007.6,1.4,355
4,33,15,23,3,0.9,18.2,87,1008.1,1.5,346
4,30,17,16,3,1,17.6,83,1009,1.7,326.9
5,28,17,14,3,0.9,17.2,81,1009.8,1.9,327.7
4,26,16,12,4,0.9,17,79,1010.8,1.8,333.9
4,24,22,13,5,0.9,16.8,77,1011.2,1.9,337.6
4,25,16,10,4,0.9,16.7,76,1011.6,1.6,342.9
4,27,16,7,3,0.9,16.7,77,1011.6,1.4,341
4,25,26,9,5,0.9,16.7,76,1011.4,1.6,324.5
4,23,21,12,6,0.9,16.3,75,1011.7,2,320.7
4,18,22,8,12,0.9,15.9,76,1011.5,1.7,346.9
4,20,21,13,12,0.9,15.9,74,1011.5,1.5,330.8
4,20,24,12,14,0.9,15.8,74,1011.4,1.4,358.7
5,21,23,11,14,0.9,16,73,1011.9,1.8,5.5
4,22,20,15,15,0.9,16.1,72,1013.1,1.4,344.9
