WD1,WD,BS,SD,FS,FX,YuL,YL,BJGD,press,GR,QR,wmL,wm,WM,SO2,NO2,PM10,PM2.5,O3,CO
30.0965,311.569,0.0130197,45.3368,1.72263,310.003,0,0.765345,777.854,100.4,147.618,41.0911,415.566,562.403,675.799,7.69829,26.277,48.4818,40.6983,167.184,0.381893
31.1005,315.458,0.0132533,43.3695,1.90789,297.929,0,0.766846,1090.36,100.369,222.115,52.1542,419.181,711.884,855.419,6.79459,19.5983,48.5165,41.5005,210.29,0.356894
32.013,317.444,0.0139083,43.009,1.56012,294.302,0,0.298778,1675.15,100.312,242.401,52.7977,460.562,678.747,815.601,6.45235,20.5671,49.953,42.6635,231.102,0.346543
32.837,319.726,0.0139104,40.8814,0.945789,278.258,0,0.34,1928.14,100.267,265.039,57.207,463.395,739.689,888.83,6.06055,24.1616,62.1385,53.3925,243.925,0.36958
33.4476,321.259,0.0138945,39.3192,2.4525,122.175,0,0.34,1947.12,100.214,336.604,66.4275,430.752,873.541,1049.67,6.00006,27.9503,76.3119,66.0852,252.198,0.365477
33.6973,313.704,0.0136846,38.1235,1.37116,117.087,0,1,1840.74,100.172,112.256,21.1739,468.95,167.231,200.949,4.08116,40.3663,50.3142,44.4018,214.273,0.364149
34.6969,320.217,0.0134661,35.2848,1.17716,136.469,0,0.34,2223,100.127,236.187,55.022,440.918,697.734,838.416,2.91896,40.076,16.5507,14.7575,164.437,0.310067
34.6251,313.864,0.0134128,35.2899,0.502831,229.052,0,0.999414,2067.15,100.103,88.2383,19.1634,471.316,143.875,172.884,2.30112,54.9833,12.709,10.4846,114.55,0.316132
31.9527,312.009,0.0176724,54.7848,5.97158,118.673,0.262661,0.668933,639.69,100.197,212.34,35.4211,439.089,366.576,440.487,3.42474,68.5281,12.1245,9.23381,76.9214,0.355295
30.8819,308.787,0.0177077,58.6663,6.03464,145.7,1.63526,0.506313,578.018,100.265,143.426,23.4612,435.761,179.406,215.579,5.81138,63.1692,21.2488,18.0086,63.6434,0.371801
30.5062,306.161,0.0177022,60.0564,5.09251,150.674,0.00348759,0.610865,448.369,100.323,63.7706,8.94273,432.969,18.1509,21.8106,6.67621,66.8242,30.7072,26.3542,48.7166,0.40099
30.6242,305.485,0.0176924,59.6288,3.72522,176.6,0,0.674534,701.26,100.387,33.7803,4.63513,435.87,0,0,4.64596,58.0033,25.9747,21.8198,53.3344,0.363889
30.6248,304.995,0.0179629,60.5602,3.39274,185.34,0.402094,0.471771,1012.95,100.423,21.9525,6.40193,436.157,0,0,2.36366,42.0537,21.5864,18.4105,70.3361,0.300791
29.9737,304.23,0.0181366,63.6672,3.86776,162.868,0,0.876764,851.53,100.449,21.7709,5.66787,435.273,0,0,1.44125,31.7274,15.8942,13.4571,83.5669,0.259128
29.4157,303.641,0.0187563,68.1549,3.77959,155.239,0,0.790052,774.419,100.452,20.7604,4.08992,431.373,0,0,0.62578,26.1021,12.8931,10.8807,85.728,0.236582
28.7116,303.254,0.0191899,72.8361,2.86089,162.842,1.19662,1,615.156,100.448,22.5982,4.58546,444.769,0,0,0.878051,26.3939,15.6452,13.2903,86.1181,0.223386
28.4524,303.15,0.0190192,73.355,2.06949,179.92,1.34858,0.898995,582.18,100.442,20.871,5.66396,454.943,0,0,3.04678,40.0057,16.1883,13.277,73.838,0.25149
28.0537,302.416,0.0192269,76.0296,2.16681,119.709,2.65652,0.894674,434.515,100.459,16.1549,3.55605,427.812,0,0,6.02467,48.6931,16.6781,12.9225,56.1194,0.258985
27.953,301.963,0.0191043,76.0107,2.28415,132.808,0.102242,0.433678,241.839,100.448,11.2839,2.25448,422.602,0,0,3.71745,78.0527,18.2651,13.9044,25.4875,0.236104
27.6885,301.583,0.0194214,78.5881,2.51467,98.8307,0,0.434353,215.043,100.488,10.2855,1.83454,422.823,0,0,2.86247,91.7032,21.2678,16.8077,13.7213,0.251707
27.4977,301.199,0.019565,80.1406,3.0322,104.237,0,0.483501,193.669,100.517,8.55282,1.5941,420.169,0,0,2.00618,59.1194,17.8402,14.3733,36.9597,0.224508
27.4108,301.218,0.0194204,80.004,2.66735,100.488,0.0487394,0.542939,215.448,100.546,9.38374,2.54889,420.11,16.9253,20.3379,1.8235,44.9576,17.207,14.3488,49.5095,0.212266
28.0121,303.993,0.0190853,75.7647,2.81339,95.9641,0.116495,0.626076,574.905,100.586,49.7838,13.2481,423.088,173.98,209.059,1.86929,43.5211,18.9656,16.1394,63.5088,0.219838
28.9123,308.063,0.0181842,68.2727,2.45015,97.1302,0,0.738745,755.828,100.6,112.288,26.9309,424.65,373.397,448.683,1.7826,37.951,20.5369,17.8436,84.8454,0.230239
28.9123,308.063,0.0181842,68.2727,2.45015,97.1302,0,0.738745,755.828,100.6,112.288,26.9309,424.65,373.397,448.683,1.96335,49.2262,19.45,17.3483,83.0717,0.244145
29.866,311.219,0.0174443,61.7485,2.82935,104.415,0,0.864464,949.05,100.609,173.727,36.161,448.887,479.748,576.478,1.45985,36.6556,17.344,15.6857,104.3,0.216202
30.5328,314.541,0.0175296,59.5295,2.67554,99.7227,0.0651608,0.770889,1106.94,100.575,238.344,48.0023,435.141,679.159,816.095,1.76199,31.0587,20.6506,18.6805,118.201,0.228989
30.8328,315.702,0.0170265,56.7286,2.9069,148.049,0.773841,0.753994,1199.57,100.516,270.066,54.3084,440.265,688.224,826.988,1.86848,24.6371,19.0659,16.8566,110.482,0.205347
30.7345,315.294,0.0169926,56.9399,3.07153,102.101,0.945663,0.511471,1035.66,100.484,266.516,51.9994,442.293,643.236,772.93,1.69686,29.7212,9.62016,8.00905,82.5265,0.197271
31.709,317.803,0.0166063,52.3735,3.03986,112.114,0.138023,1,1369.46,100.414,309.241,58.6395,444.265,744.979,895.187,2.522,39.9394,7.50831,6.14726,60.7085,0.21089
31.6003,316.496,0.0171259,54.3483,4.97303,137.075,0.87303,0.391306,1207.58,100.369,345.425,61.1287,444.788,721.326,866.765,2.7214,63.5808,7.03633,5.03991,34.6546,0.256706
31.2467,311.946,0.0172535,55.9254,4.73241,142.361,0.797821,0.865305,1095.2,100.319,204.423,33.175,460.999,295.179,354.695,5.23972,70.5584,9.03325,6.17024,23.2701,0.288046
30.0961,311.062,0.0177534,61.7923,3.1662,153.329,1.4513,0.774151,660.073,100.354,171.765,27.2827,443.766,282.773,339.788,2.79397,54.8148,9.91593,7.27097,32.9133,0.224016
28.1208,306.152,0.0182944,72.0238,2.35346,243.386,2.57099,0.950175,431.126,100.436,86.2147,8.85796,448.015,37.3311,44.858,2.09006,61.3219,9.57682,7.00486,12.6111,0.213659
27.9325,305.309,0.0183416,73.0901,1.04823,194.08,0.33634,0.85134,389.978,100.475,55.3543,6.38949,447.589,23.2768,27.97,3.99262,67.8302,12.1584,8.92209,0.765473,0.223328
28.2358,304.135,0.0183548,71.7995,2.75963,130.612,0.21531,0.755908,520.291,100.507,47.7339,6.18299,447.875,3.2073,3.85397,9.84122,67.9678,13.4732,9.95917,0.0103126,0.299417
27.8636,303.127,0.0187552,75.1189,2.97993,95.0757,0.102316,0.773189,376.01,100.552,37.0196,3.9163,428.917,0,0,7.91398,66.3382,9.20304,6.84219,1.35499,0.241717
27.9713,302.571,0.0187569,74.4264,2.51403,247.284,0.289662,0.653817,384.888,100.296,21.6807,2.6749,432.298,0,0,2.25467,29.924,19.6284,15.8204,69.9337,0.230862
27.6684,301.873,0.0187486,75.7889,3.46894,252.113,0.0346675,0.813113,231.554,100.269,19.0289,2.44308,422.162,0,0,1.81752,26.6803,21.9738,17.6815,71.8232,0.222013
27.586,301.905,0.0187061,75.9899,3.1609,255.081,0,0.814561,215.246,100.248,19.8638,3.00353,444.509,0,0,2.08663,30.8073,21.7618,17.1155,61.4644,0.222645
27.6963,301.873,0.0185229,74.7156,3.19002,262.527,0,0.865306,227.28,100.229,17.3555,2.94256,444.973,0,0,2.82388,35.4995,20.6083,15.8641,55.3798,0.224986
27.424,301.538,0.0185278,76.0269,2.57081,263.157,0,0.797154,179.814,100.245,13.8896,2.3643,444.545,0,0,5.32682,55.5747,24.9215,18.1911,32.1297,0.268112
27.2652,300.851,0.0182966,75.8547,2.20134,277.398,0,0.62838,107.413,100.281,5.08611,1.07882,416.459,0,0,11.8318,86.5778,51.8966,34.5435,0.901495,0.601114
27.8383,301.183,0.0125993,50.4213,1.18967,295.934,0,0.728619,101.559,100.32,2.27294,2.12911,412.712,18.4779,22.2036,9.37543,89.674,63.3512,41.0328,5.27749,0.533836
28.4433,304.21,0.0147559,56.8814,2.63269,13.3992,0,0.632849,457.011,100.337,43.5653,16.7858,413.776,190.247,228.606,3.62501,71.6265,40.4902,29.4769,19.6667,0.32134
29.1507,307.838,0.0146515,54.066,3.199,12.2354,0,0.767347,551.485,100.356,114.895,29.6858,415.26,382.795,459.977,3.97676,71.2504,39.9579,31.1605,28.7143,0.333883
29.1507,307.838,0.0146515,54.066,3.199,12.2354,0,0.767347,551.485,100.356,114.895,29.6858,415.26,382.795,459.977,4.42967,71.217,37.7578,30.9931,39.9468,0.323866
30.1305,311.861,0.0146264,50.8151,2.84605,21.927,0,0.700915,912.609,100.381,182.922,41.8618,418.88,564.286,678.061,4.68888,70.3512,35.9294,30.3856,51.9352,0.312696
31.1095,315.397,0.0146622,47.9557,2.64151,30.7315,0,0.531495,1393.88,100.373,245.235,52.1955,424.002,709.033,851.993,3.31071,68.3446,34.3287,29.5281,64.7385,0.293352
31.931,316.974,0.0146136,45.4244,2.35201,43.1929,0.0379973,1,1589.68,100.327,256.568,52.8336,460.739,657.482,790.047,3.26032,55.4017,36.6361,31.877,95.8981,0.285452
32.3423,312.486,0.0145001,43.9248,2.12988,73.1741,0.113623,0.998507,1624.61,100.271,129.482,22.698,462.987,197.723,237.589,2.75849,34.6936,38.6854,34.0549,161.017,0.279062
32.5384,312.645,0.0144204,43.1421,1.87257,124.592,0,1,1596.7,100.226,123.122,28.3094,464.147,290.647,349.249,3.10089,26.5519,43.7218,39.1346,227.459,0.282329
33.722,320.913,0.0139391,38.7712,0.916534,355.388,0,0.665791,1783.03,100.165,269.485,61.3218,431.049,824.425,990.651,1.95941,22.4908,43.9336,39.6218,233.213,0.268203
34.2746,319.942,0.0139931,37.6163,2.83034,44.451,0,1,1825.99,100.121,288.654,57.7307,433.996,716.965,861.524,1.96346,27.8432,49.493,44.1971,233.251,0.282948
34.3894,318.29,0.0139402,37.2131,2.84124,49.5109,0,0.343203,1787.48,100.119,240.555,48.1535,434.375,567.145,681.496,3.80511,45.3662,50.1673,44.5784,207.53,0.346471
34.0557,315.328,0.0150731,41.0769,3.98712,125.863,0,0.831456,1689.96,100.153,201.148,36.6673,436.065,384.315,461.804,3.75691,58.9219,43.7697,38.9853,208.316,0.433329
32.9297,311.28,0.0161675,47.2234,5.48271,173.494,0.0862075,0.442676,1222.11,100.22,147.64,25.1084,436.044,191.079,229.605,3.2072,66.7966,35.021,30.5948,127.297,0.393802
31.656,307.73,0.0168219,53.1604,4.49561,141.007,0.00483161,0.625104,850.259,100.295,68.9305,6.82308,432.593,18.2339,21.9104,3.11654,60.9043,27.3733,23.4241,72.1888,0.313601
31.0143,306.381,0.0174064,57.2709,5.24339,139.176,0.274033,0.899395,900.985,100.383,57.2416,9.37719,465.536,0,0,3.05452,54.997,28.5411,24.1831,55.0232,0.28651
29.6315,304.77,0.0178405,63.9606,4.91515,136.003,0.425697,0.840755,531.012,100.441,48.741,9.48032,452.552,0,0,3.57584,56.9706,29.4456,24.8021,46.4811,0.303922
29.6721,304.239,0.0174598,62.4449,4.1648,140.541,0.33893,0.740908,499.981,100.45,29.9839,7.40934,428.896,0,0,4.12897,58.766,31.4605,26.7402,45.8417,0.328703
29.3573,304.042,0.0176196,64.2548,3.5879,139.943,0,0.975248,560.365,100.45,29.3326,7.12914,455.138,0,0,4.03377,51.0623,32.0582,27.1344,56.8999,0.319022
29.1706,303.84,0.0177251,65.3861,3.05557,142.515,0,0.785729,727.322,100.443,26.0271,5.64713,453.346,0,0,3.18884,41.0277,35.6153,30.4121,65.8905,0.288668
28.8395,303.131,0.01772,66.7181,2.6318,145.636,0,0.700578,661.618,100.437,17.1467,3.23165,422.036,0,0,3.09636,38.1436,33.2062,28.0768,66.7011,0.266291
28.4845,302.539,0.0173574,66.8119,2.71968,136.258,0,0.58885,562.116,100.442,13.5417,2.95558,419.379,0,0,3.52976,40.7191,29.8352,24.4578,67.2354,0.246412
28.2492,302.095,0.0166684,65.1069,2.58725,130.94,0,0.492443,495.012,100.446,9.77555,2.74292,416.055,0,0,5.88346,57.1298,30.9683,24.7554,49.2299,0.27156
28.0493,301.673,0.0154861,61.2645,2.46038,118.285,0,0.493989,379.355,100.475,6.12571,2.69766,412.28,0,0,10.6326,97.5572,40.2429,30.2491,7.62865,0.326985
27.6381,301.217,0.0150815,61.2326,1.62728,97.4919,0,0.633141,101.622,100.509,5.00451,1.78028,410.283,0,0,6.20947,87.4767,41.3314,31.9505,17.7609,0.258096
27.3747,301.047,0.0154788,63.9123,1.92037,95.1818,0,0.640761,92.3346,100.549,6.10813,3.42477,410.278,18.4035,22.1141,4.35446,78.7801,44.2673,36.2104,24.9752,0.254158
28.0327,304.165,0.0161648,64.0814,2.64393,92.9377,0,0.616019,660.574,100.574,51.1541,15.141,413.166,190.735,229.192,4.37684,66.1239,36.7441,31.2203,40.9569,0.263084
28.6159,307.967,0.0161547,61.7802,2.46778,85.0628,0,0.46978,843.976,100.603,117.497,26.7294,414.629,383.317,460.603,3.31974,57.5074,26.1664,22.5306,57.5073,0.252541
28.6159,307.967,0.0161547,61.7802,2.46778,85.0628,0,0.46978,843.976,100.603,117.497,26.7294,414.629,383.317,460.603,2.08901,49.0606,26.0519,22.9325,80.9266,0.229407
29.3488,311.741,0.0169898,62.0919,2.48692,93.6903,0,0.374632,1000.21,100.608,191.171,37.8173,418.477,562.61,676.047,1.95812,36.283,30.279,27.1275,109.065,0.222201
30.2152,315.016,0.0167484,58.0026,2.67546,86.205,0,1,1194.2,100.578,260.439,48.7682,422.352,711.757,855.267,2.16468,38.8899,30.2383,26.9248,123.557,0.231155
30.9081,317.385,0.0164913,54.6953,2.75998,84.2098,0,0.838988,1256.83,100.523,309.534,55.7678,456.548,770.013,925.268,4.04383,33.4434,29.229,26.049,170.882,0.255845
31.3526,315.455,0.0164787,53.1558,3.80382,88.0646,0.018617,0.555552,1195.17,100.478,278.653,46.4825,458.62,589.433,708.278,3.26991,27.3634,21.7803,19.0246,151.965,0.224929
32.3075,318.103,0.0159137,48.3808,3.70442,103.346,0,0.423614,1424.43,100.411,325.476,56.8949,462.971,725.99,872.369,2.32857,22.662,16.7309,13.5409,126.502,0.196479
32.8012,318.64,0.0157348,46.3844,4.8919,125.88,0.00768661,0.756196,1581.65,100.349,373.465,63.2698,432.213,822.32,988.121,2.40835,24.7705,16.5255,12.0199,93.5958,0.186848
32.6491,316.855,0.0163891,48.7459,5.81188,130.519,0,0.207397,1562.36,100.313,352.546,54.1194,440.361,666.629,801.039,2.77558,29.182,16.5866,11.3263,70.4932,0.19334
32.3942,314.791,0.0164391,49.666,6.75237,126.139,6.82E-05,0.138831,1374.93,100.319,318.189,46.3521,437.636,536.533,644.713,2.62792,36.1306,15.7648,10.3996,55.157,0.195695
31.6813,311.364,0.0163797,51.725,6.212,131.993,0,0.291148,1248.31,100.373,206.914,29.7224,439.304,292.842,351.887,2.8513,39.1241,12.6329,8.05039,44.9425,0.186083
30.8515,308.794,0.0168312,55.9759,6.04492,133.437,5.36E-06,0.444311,1070.7,100.452,145.536,19.6302,436.377,165.309,198.639,4.27537,55.023,11.4091,7.56814,19.1034,0.205125
29.8532,305.942,0.0176953,62.639,5.07568,138.872,0.0137883,0.445367,987.947,100.536,76.0655,5.24948,436.864,12.8324,15.4198,5.60851,69.9648,11.4247,8.17935,0.496553,0.234698
29.2539,304.69,0.0179117,65.8399,4.86901,129.143,0,0.610708,818.697,100.597,56.3373,1.59162,435.015,0,0,5.64144,57.2636,8.6097,6.43835,13.0574,0.221565
28.5659,303.887,0.0184113,70.6395,4.50472,117.933,0.840974,0.967952,685.98,100.617,50.508,8.0196,455.027,0,0,4.45256,39.2175,7.48568,5.7527,34.0706,0.201454
28.1576,302.934,0.0186122,73.2545,4.7072,117.796,0.284241,0.874134,593.006,100.63,38.2898,5.28597,427.848,0,0,5.74952,42.8875,8.07929,6.18385,27.5053,0.206904
27.5389,302.272,0.019283,78.8419,4.13833,119.23,0.153737,0.414837,479.379,100.59,33.8072,3.7618,423.967,0,0,5.97788,48.8797,7.65045,5.7475,21.068,0.201197
27.4371,302.295,0.0191339,78.6935,4.16172,114.951,2.40489,0.886729,457.093,100.545,36.8024,5.22239,451.626,0,0,6.44189,63.8726,8.98453,6.33398,5.09642,0.213119
27.204,301.637,0.018867,78.7373,4.11461,121.162,1.32896,0.811167,418.814,100.55,26.8416,3.56813,423.87,0,0,7.58299,69.4075,11.4442,7.94948,0.593586,0.236724
27.0889,301.35,0.0187859,78.9484,3.72997,119.659,0,0.337411,362.158,100.53,21.3589,3.0978,424.268,0,0,8.13346,70.8329,13.1123,9.06194,0.125106,0.252822
26.8888,300.928,0.0188524,80.2234,3.91066,118.642,0,0.796447,375.69,100.529,17.45,2.33471,416.475,0,0,10.3726,79.4354,16.8326,12.4882,0.0114615,0.292636
26.7606,300.755,0.0189209,81.1796,2.80221,121.161,0,0.595632,296.393,100.548,12.7968,1.48561,416.458,0,0,8.23596,80.6056,18.4779,13.9814,1.22996,0.286556
26.6704,300.509,0.0189637,81.8397,2.76231,119.883,0,0.28676,244.141,100.567,10.125,1.13121,413.887,0,0,4.46068,71.0333,14.3237,10.8392,7.61322,0.236443
26.6108,300.542,0.0189005,81.9018,2.53551,99.6185,0,0.147693,257.021,100.604,10.9338,1.92267,415.836,14.5835,17.5239,2.81157,58.0787,14.3506,11.5999,23.9018,0.219278
26.9907,302.432,0.0186371,78.899,2.5404,93.2105,0.439611,0.219362,412.021,100.646,36.904,9.14641,420.104,120.247,144.492,3.42666,59.2046,14.3902,11.8096,28.373,0.230926
27.8806,306.924,0.0182704,73.195,2.2616,88.2119,0.0297413,0.272528,685.081,100.677,106.547,24.3231,417.507,359.916,432.485,3.65761,55.9231,20.0616,16.9355,42.77,0.238712
27.8806,306.924,0.0182704,73.195,2.2616,88.2119,0.0297413,0.272528,685.081,100.677,106.547,24.3231,417.507,359.916,432.485,3.06586,39.5632,35.9475,31.5601,95.3616,0.230475
28.9037,310.553,0.0174767,65.6956,2.21025,94.2388,0.0444055,0.106479,859.667,100.664,165.385,34.8068,421.607,505.579,607.517,4.39129,42.539,35.2564,31.1824,112.398,0.253041
29.9576,314.259,0.0166528,58.6354,2.07917,95.5579,0,0.0279088,1087.7,100.643,227.609,44.9879,425.475,658.914,791.768,4.66999,47.8871,37.5269,33.4744,138.4,0.270422
30.9237,317.177,0.0161822,53.6461,1.83519,104.024,0,0.0140735,1303.68,100.572,270.742,53.7344,432.834,769.81,925.024,2.6191,34.0642,33.0403,29.3555,176.595,0.255896
31.9446,319.868,0.0157569,49.0055,2.09586,141.583,0,0,1423.78,100.459,324.387,61.9174,431.181,868.579,1043.71,2.31536,33.736,24.8739,22.0961,173.812,0.284211
32.5875,320.412,0.0156457,46.7537,2.92121,139.967,0,0,1564.42,100.401,354.749,63.6383,434.691,861.102,1034.72,2.68924,50.4244,16.2532,14.0501,133.808,0.334354
33.0013,320.198,0.0161311,46.9624,3.58394,152.736,0,0.0536584,1391.6,100.324,361.923,61.6339,434.684,816.673,981.336,2.8007,53.5385,11.931,10.1951,105.041,0.298799
33.6032,319.376,0.015998,44.8738,3.84934,144.588,0,0.0412171,1561.02,100.277,329.55,55.5332,441.95,696.04,836.381,1.81489,42.8862,7.12281,5.92283,102.423,0.272234
32.9073,316.374,0.016804,49.1777,5.21199,165.928,0.000628948,0.423259,1298.86,100.274,305.45,46.298,441.031,550.243,661.187,0.663956,40.3942,6.21654,5.1073,85.3558,0.259462
32.0933,313.879,0.017653,54.3126,3.54862,150.948,0.857471,0.150212,1059.14,100.298,203.726,34.3242,445.136,353.237,424.459,1.07375,59.9247,7.36415,5.40201,49.9455,0.280042
31.3029,309.846,0.018204,58.834,2.76663,193.206,3.90374,1,981.411,100.37,104.661,18.4217,467.385,57.4605,69.046,1.50453,79.3752,6.34009,4.18556,18.7039,0.315339
28.5721,306.47,0.018943,72.5441,2.21818,133.092,7.1505,0.949008,267.511,100.474,80.9704,10.1713,445.018,14.1291,16.9779,2.75638,76.2111,12.0585,8.80068,11.0815,0.330255
28.7863,305.469,0.0187701,70.9795,1.79369,62.366,3.32325,0.952901,550.761,100.537,52.2234,7.1507,439.859,0,0,6.11892,60.5108,7.56205,4.80968,28.0534,0.307493
28.9291,303.177,0.016322,61.1229,3.48635,147.577,0,0.923648,502.612,100.451,19.944,3.20781,450.639,0,0,2.86509,37.3708,30.4693,25.8028,85.5793,0.285562
28.6347,302.489,0.0169629,64.7032,2.77644,132.965,0.00108727,0.801484,592.63,100.465,10.4472,1.54279,418.93,0,0,2.23283,27.8131,32.3678,27.6462,91.9436,0.248389
28.3018,302.004,0.0173452,67.5498,2.60141,122.614,0,0.797937,658.723,100.474,7.63852,1.13117,418.549,0,0,2.5294,23.0376,37.4583,32.0339,97.1407,0.230694
27.998,302.048,0.0181278,71.9471,2.91274,117.806,0.0064159,0.76946,631.165,100.479,14.1275,1.40254,445.239,0,0,3.9088,24.1364,35.3568,29.7598,93.7157,0.231526
27.3268,300.905,0.0181765,75.2546,4.45764,106,0.316659,0.80405,304.947,100.521,9.0267,2.85828,417.028,0,0,3.76036,42.7143,28.2563,23.6991,59.5978,0.223344
27.0509,300.552,0.0183027,77.1238,3.24607,118.235,0.00368422,0.715088,400.538,100.559,5.63688,1.75176,415.525,0,0,2.98403,60.853,24.7619,20.2857,32.2894,0.234304
26.5832,300.297,0.0181578,78.8217,2.99714,115.26,0.638838,0.705006,243.08,100.606,8.75189,3.01901,411.903,18.2541,21.9347,1.85282,56.4255,25.0156,21.1322,50.4994,0.247907
27.1501,303.043,0.017782,74.521,3.99739,108.046,0.00210059,0.691163,609.849,100.63,60.0011,15.2669,423.374,184.065,221.177,2.20526,52.1779,21.4542,18.0937,62.153,0.241624
27.8611,306.722,0.0174651,70.0472,3.42877,105.351,0.0448532,0.529229,757.887,100.669,124.841,26.8871,413.756,379.929,456.532,2.52844,58.6988,19.0827,16.1111,58.0575,0.235981
27.8611,306.722,0.0174651,70.0472,3.42877,105.351,0.0448532,0.529229,757.887,100.669,124.841,26.8871,413.756,379.929,456.532,3.81802,63.7425,21.1538,17.4363,60.1382,0.245576
28.659,310.154,0.0171302,65.3899,3.82668,114.457,0.0337242,0.235405,921.551,100.682,204.84,38.5008,416.969,558.199,670.747,4.39376,58.8642,22.7714,18.188,68.9755,0.24692
29.6237,313.266,0.0165525,59.5042,4.19579,108.637,0.0757821,0.233677,1092.65,100.656,279.267,49.0881,420.663,707.256,849.858,5.47165,49.442,24.5449,19.232,95.9117,0.25551
30.5629,315.927,0.015974,54.1673,4.25651,114.364,0,0.211955,1260.1,100.612,334.739,58.077,422.207,818,982.93,5.2497,33.7007,25.499,19.9463,145.64,0.243745
31.4122,317.809,0.015321,49.2799,4.27902,132.687,0,0.315109,1419.8,100.554,368.203,63.4647,425.829,868.781,1043.95,4.21079,24.5174,25.8293,20.2875,170.373,0.227689
32.101,318.893,0.0149749,46.1457,4.34351,138.108,0,0.147147,1565.12,100.494,383.466,65.2679,427.799,872.728,1048.69,3.191,22.0684,25.7632,20.2077,160.246,0.210181
32.6491,318.772,0.0146318,43.5758,4.79007,136.951,0,0.061355,1593.63,100.437,379.364,63.3793,429.907,814.763,979.041,2.69997,22.6475,21.4224,16.3864,139.681,0.200444
32.9229,317.711,0.0144278,42.2366,4.93047,133.126,0,0,1614.9,100.395,340.405,56.5184,434.178,689.942,829.053,2.61582,28.4289,18.6976,13.681,102.192,0.211312
32.7852,315.739,0.0152305,44.9674,5.39712,134.721,0,0.010079,1626.82,100.404,295.703,47.1484,433.058,550.178,661.108,2.41404,35.1621,19.5372,13.7399,73.4123,0.229311
31.8913,311.713,0.0159452,49.7421,5.95114,147.296,0,0.0214614,1285.88,100.438,205.772,29.4899,437.593,286.079,343.761,2.3408,40.0194,19.9939,13.7305,59.4034,0.230149
31.16,309.196,0.01594,52.0287,6.2954,146.217,0,0.161823,1074.87,100.475,152.806,22.2507,425.88,192.58,231.409,2.34919,41.911,18.0714,12.1527,48.3271,0.212872
30.0646,305.967,0.0169657,59.2909,5.68723,143.412,0,0.238074,997.796,100.557,76.9713,5.1289,430.079,14.4832,17.4034,3.61388,42.5147,13.8038,9.00925,41.3652,0.199605
29.1414,304.522,0.0181846,67.3349,4.70837,135.17,0,0.500443,848.634,100.632,53.5954,1.26837,428.06,0,0,5.40655,43.0302,10.4975,6.8176,34.7149,0.202493
28.5706,303.597,0.0183444,70.3904,4.93745,125.026,0,0.440309,674.098,100.655,46.1238,1.14116,426.845,0,0,6.52375,52.8091,8.98697,6.11177,19.6085,0.21106
