SO2,NO2,PM10,PM2.5,O3,CO,temp,humi,press,w_speed,w_dir,aqi
3,44,40,25,11,1.1,20.3,74,1018.4,1,74,47.256104
3,38,37,19,16,1.1,20.2,73,1017.8,1.1,57.5,43.932716
4,36,34,17,17,1.1,19.9,73,1017.6,1.1,61.2,42.117283
4,33,34,18,17,1.1,19.6,73,1017.2,1.4,65.6,40.88757
4,32,32,20,17,1.1,19.3,72,1017,1.8,58.6,39.866177
4,32,33,19,16,1.1,19.2,73,1017.4,1.1,37.8,40.14488
4,32,28,23,13,1.1,19.1,73,1018.3,1.1,54.7,40.10139
4,38,35,14,7,1.2,19,73,1018.9,1.4,52.7,43.23721
5,37,36,21,9,1.2,19.1,74,1019.6,1.5,70.2,42.725914
4,34,39,22,15,1.1,19.3,72,1020.1,1.7,69.9,42.72811
5,39,42,20,12,1.1,19.4,73,1020.5,1.3,43,45.588074
5,49,65,26,25,0.9,20.8,71,1017.4,1,44.1,56.850094
4,56,54,25,22,0.9,20.4,72,1016.5,1.3,21.1,56.352062
4,60,60,35,21,0.9,20.5,72,1016,1,7.6,59.448727
4,60,62,32,28,0.9,20.5,73,1016,0.9,354,60.1857
4,64,63,28,24,1,20.6,73,1016.5,0.8,1.3,62.12939
4,78,70,40,7,1.1,20.4,74,1016.8,0.9,46.6,69.34753
4,86,79,38,4,1.1,19.9,77,1017,0.9,74,75.46802
4,90,79,51,4,1.1,20,77,1017.6,0.4,4.1,77.69638
5,82,77,41,4,1.2,20,78,1018.2,0.3,289.7,72.84174
4,73,69,47,4,1.2,19.8,80,1018.3,0.3,330.9,69.08197
4,74,75,46,3,1.2,19.4,81,1018.3,0.2,244.2,70.07612
5,64,68,47,3,1.2,19.3,83,1017.9,0.3,239.7,65.69389
4,68,75,42,4,1.4,19,85,1017.6,0.3,319,66.92552
4,64,92,53,3,1.5,19,86,1017.3,0.3,82.9,72.12171
5,55,84,55,3,1.5,18.6,87,1017.1,0.3,45,68.008194
4,53,86,53,3,1.2,18.6,87,1017,0.4,349.9,67.40706
4,51,55,44,8,0.8,18.9,85,1017.2,0.6,27.6,59.202087
4,33,43,31,35,0.7,18.9,82,1017.5,1.2,113.3,45.896923
4,40,38,34,32,0.7,18.9,81,1018.6,0.6,95.3,48.468037
4,46,45,29,31,0.7,19.3,79,1019.8,0.6,78.7,49.610104
5,56,45,30,22,0.8,19.8,78,1020.4,0.6,43.8,53.293144
5,59,61,29,25,0.8,20.2,76,1020.3,1.1,95.7,59.583504
6,41,56,33,58,0.6,20.9,72,1019.6,1.5,112.6,51.43646
7,30,44,30,86,0.6,22.4,66,1018.8,1.1,65,46.667572
6,28,55,30,108,0.6,23,65,1017.6,1.4,78.1,53.198715
5,24,76,35,124,0.6,23.2,64,1016.7,1.5,109.3,61.294086
5,22,59,35,130,0.6,23.6,62,1016.3,1,72.6,60.365505
5,25,48,32,147,0.6,23.7,62,1016,1.2,93.1,67.79975
5,26,59,35,179,0.6,23.5,62,1016.2,0.9,93.7,84.47711
4,44,63,47,149,0.8,22.7,66,1016.6,0.6,77.2,70.55713
4,73,67,42,79,0.9,21.8,71,1016.9,0.3,83.8,66.509056
4,75,71,53,42,1.1,21.1,75,1017.7,0.6,307.3,71.934166
5,83,98,58,3,1.3,21.1,76,1018.2,0.4,295.9,80.743034
6,73,98,61,3,1.3,20.8,77,1018.5,0.4,307,78.096794
6,68,92,63,3,1.3,20.4,78,1018.4,0.8,335.9,76.47216
6,59,102,58,3,1.2,19.9,79,1018.1,0.3,326.6,73.51568
5,51,86,53,3,1.2,19.4,81,1017.8,0.4,317.2,66.654045
6,45,80,47,3,1.2,19.2,81,1017.5,0.7,327.9,62.19248
7,42,82,50,3,1.2,19.3,79,1017.2,0.9,6.5,64.33492
6,39,80,47,3,1.2,19.2,80,1017.3,0.5,329.8,62.328182
6,37,76,44,3,1.2,19.3,80,1017.8,0.3,307.3,59.866005
5,35,70,44,3,1.2,19.3,81,1018.4,0.6,85.3,58.872807
6,39,84,50,30,1,19.8,80,1019,1.2,111.4,64.597046
5,25,46,42,74,0.7,20.4,74,1019.6,1.8,124.1,55.204594
6,24,42,27,85,0.6,21.2,69,1020,2.1,126.2,45.103813
6,16,45,27,96,0.6,21.6,66,1019.8,2.6,117.7,48.85313
5,17,46,20,96,0.6,21.8,66,1019.1,2.7,85.7,48.726925
5,15,49,23,103,0.6,22.7,64,1017.8,2.6,102.6,51.025715
5,14,42,15,112,0.5,23.3,62,1016.7,2.1,93.4,53.142696
6,13,45,18,122,0.5,24.3,59,1015.7,1.6,142.2,56.886997
5,10,46,22,134,0.5,23.9,60,1015.5,2,120,61.776684
5,14,38,21,125,0.6,23.8,61,1015.2,1.8,115.4,57.422115
4,24,30,20,102,0.6,23.5,64,1015.5,1.1,81.1,48.755928
4,26,37,20,92,0.7,22.7,67,1015.9,1.7,108.7,46.490803
4,33,37,19,69,0.7,22.2,69,1016.5,1.5,95.8,42.416622
4,33,34,25,61,0.7,22.1,69,1017.3,1.3,110.5,41.916348
4,25,37,19,73,0.7,21.9,69,1018.2,1.6,113.5,41.837692
4,18,30,19,82,0.6,20.6,76,1018.6,1.5,117.7,42.816883
4,20,24,19,76,0.6,20.6,75,1018.4,1.6,113.7,40.361126
4,20,26,14,73,0.6,20.7,74,1018.3,1.8,116,39.84551
4,16,32,14,77,0.6,20.6,73,1018.3,1.7,126.9,41.72011
4,16,32,14,76,0.6,20.4,74,1017.6,2,124.4,41.44215
4,14,34,17,77,0.6,20.3,74,1017.6,0.8,107.4,41.937634
4,16,32,12,75,0.6,20.4,73,1017.7,1.5,127.3,41.183064
4,20,26,12,73,0.6,20.4,74,1017.9,1.8,125.3,39.86439
4,27,32,12,66,0.6,20.2,74,1018.5,1.2,106.8,39.521523
4,25,31,14,68,0.7,20.4,74,1019,1.2,127.8,39.2927
5,27,35,19,64,0.7,20.8,73,1019.4,1.5,112.1,40.862144
5,36,42,21,57,0.6,21.5,71,1019.5,2.1,115.4,44.954723
5,31,46,19,69,0.6,22.5,68,1019.4,1.6,76.8,45.401493
5,30,51,20,78,0.6,23.2,67,1019,1.4,72.6,47.499043
5,23,53,20,98,0.6,24.2,64,1018.2,1.4,83.3,50.419254
5,20,49,22,107,0.6,24.9,63,1017.1,1.2,54.1,52.21008
5,21,40,21,117,0.6,25.4,62,1016.2,1,32.9,54.35038
5,25,52,21,116,0.6,25.3,63,1015.6,0.8,353.8,55.30184
5,23,38,28,119,0.6,25.6,62,1015.3,0.6,357.9,54.88229
4,35,37,21,105,0.7,25.5,63,1015.2,0.6,53.4,50.37041
5,54,51,22,80,0.8,24.8,66,1015.7,0.4,23,54.58846
5,78,55,34,39,1,24.1,69,1016.2,0.6,235,64.75916
5,115,92,49,7,1.1,23.7,71,1016.9,0.9,255,90.54466
6,108,97,56,10,1,23.3,73,1017.6,0.8,236.4,89.039955
5,48,59,50,44,0.8,23.2,74,1017.7,1.1,234.1,61.981045
5,35,34,27,39,0.9,22.5,77,1017.4,0.7,263,42.183773
5,39,42,27,22,0.9,21.8,80,1017.8,0.3,312.2,45.67163
5,52,40,30,6,0.9,21.6,82,1017.6,0.3,3.9,51.192104
4,52,54,30,3,0.9,21.5,83,1017.2,0.4,107.4,54.60028
4,53,51,33,3,0.9,21.3,84,1016.7,0.3,350.5,54.78685
4,51,59,28,3,0.9,21.3,85,1016.8,0.3,43.5,55.86313
4,49,49,29,3,0.8,21.2,86,1017,0.4,79.8,51.996777
4,44,37,32,2,0.9,21,87,1017.5,0.3,11.7,49.689697
4,43,43,27,3,1,21.2,86,1018.2,0.4,74,48.227333
5,46,48,28,17,0.9,22.2,80,1018.4,0.7,114.7,50.214317
7,43,42,31,34,0.8,24.1,71,1018.9,1.1,6.7,47.301994
9,46,77,33,56,0.8,24.9,69,1019.1,1.2,344.1,58.83603
10,62,78,35,92,0.9,26,65,1018.4,1.4,348.9,64.90742
9,100,141,53,128,1.2,26.4,64,1017.5,1.4,338.7,98.93148
9,51,162,103,224,0.9,27.2,59,1016.2,1.4,344.1,114.89027
8,34,95,80,244,0.8,27.7,57,1015.1,1.2,355.6,127.86335
8,30,89,67,256,0.8,28.2,55,1014.1,1.2,346,129.33316
6,20,74,66,226,0.7,28,54,1013.7,1.1,356.8,118.094154
7,24,67,52,210,0.8,28,54,1013.6,0.8,337.8,104.42849
5,28,71,51,197,0.8,27,58,1013.9,0.3,268.3,95.78908
5,37,80,59,162,1,26,62,1014.4,0.4,284.2,77.868645
5,48,79,74,104,1.1,25.5,65,1015.1,0.3,271.8,83.05969
6,56,83,66,62,1,25.1,67,1015.8,0.3,157.1,76.107925
5,73,85,65,28,1.1,24.3,71,1016.5,0.4,237,78.59606
5,85,90,64,14,1.2,23.7,76,1016.9,0.6,242.9,82.89863
5,88,106,64,12,1.2,23.4,80,1016.9,0.6,16.3,85.26641
5,94,101,67,2,1,23,81,1016.7,0.7,32.7,88.57379
4,88,71,52,3,1,22.9,79,1016.1,0.9,24.6,77.409874
5,53,40,48,13,0.9,22.6,75,1015.9,1.2,30,62.23521
6,49,38,30,11,0.9,22.4,75,1016,1.1,22.4,49.71665
5,48,37,27,9,0.9,22.4,75,1016.4,1.3,54.4,48.20588
5,44,42,23,18,0.7,21.9,81,1017.1,1,100.8,47.983494
4,36,29,21,30,0.7,21.9,83,1017.8,1.1,105,40.884098
4,23,32,26,56,0.7,22.1,80,1018.5,1.6,114.9,40.966976
4,28,37,28,64,0.7,22.2,74,1019.1,2,128,42.95395
5,22,30,20,77,0.7,22.6,70,1019.1,1.5,128.9,41.194214
5,24,36,21,82,0.7,23.5,67,1018.7,1.3,114.2,43.41303
5,15,40,23,106,0.7,24.4,62,1017.7,1.2,95.7,50.70424
5,13,50,21,126,0.6,25.6,59,1016.5,1,275.4,58.73886
5,31,68,18,122,0.8,25.4,62,1015.4,0.9,297.8,58.839355
5,27,58,41,142,0.7,26.2,59,1014.6,0.6,294.6,65.91515
5,35,65,37,149,0.8,25.6,63,1014.2,0.8,265.3,68.510574
5,40,75,47,161,0.9,25.4,64,1014,0.6,349.4,74.33455
4,40,67,54,144,0.9,24.6,67,1014,0.4,316.6,70.76116
4,33,58,54,134,0.9,24,69,1014.2,0.4,240.6,70.219475
4,48,66,49,84,1.2,23.4,72,1014.6,0.4,253.3,61.17663
5,89,86,66,29,1.2,22.9,76,1015.2,0.7,135.1,84.82696
4,73,68,73,28,1.1,22.3,79,1015.6,0.8,67.9,84.0816
4,63,54,38,28,1.1,21.7,82,1015.9,0.5,333.1,59.29853
4,76,63,40,9,1.3,21.5,83,1015.6,0.4,277.8,66.39688
4,51,67,51,36,1.2,21,83,1015.1,0.7,327.6,62.706203
5,46,69,38,33,1.3,21.1,81,1014.6,0.8,263,55.97696
5,45,68,54,31,1.3,20.6,83,1014.4,0.6,339.7,65.44274
5,39,64,55,35,1.2,20.6,83,1014.1,0.5,8.6,66.45128
5,37,58,42,37,1.1,20.6,83,1014.3,0.6,323.7,54.990395
4,29,42,46,49,1,20.4,84,1015,0.5,20.4,58.462116
5,33,40,38,45,1,20.6,83,1015.5,0.7,60.1,51.303406
5,24,35,34,69,0.9,21.4,79,1016.3,1.3,101.7,47.88116
5,28,47,37,77,0.8,22,76,1016.6,1.1,115.3,50.66306
4,32,48,35,80,0.8,22.6,74,1016.5,1.3,65.3,48.86601
5,24,54,31,111,0.8,23.7,68,1016,1.6,92.4,53.67325
5,19,58,36,133,0.7,24.6,64,1014.7,1.6,81.7,61.48582
5,15,68,41,158,0.7,25.3,62,1013.5,1.7,96.6,73.93957
5,14,67,39,187,0.7,25.9,60,1012.7,1.3,91.6,89.03285
5,16,64,41,184,0.7,25.8,61,1012.2,1.2,89,87.66288
5,22,50,35,163,0.7,25.5,62,1011.8,1,94.1,76.82791
5,30,50,27,152,0.7,25.2,64,1011.8,1,93,70.71371
5,25,52,30,149,0.7,24.8,64,1011.6,1,103.1,68.92834
5,25,53,29,127,0.8,24.2,67,1011.8,0.9,77.7,58.518703
5,26,51,40,116,0.8,23.4,70,1012.5,0.8,30.6,57.00442
5,34,53,35,94,0.9,22.9,73,1013.3,1,1.2,50.946396
4,35,68,35,75,1,22.1,77,1013.8,0.9,324.2,55.495056
6,28,55,44,79,0.9,21.8,76,1014.1,1.5,260.2,56.90343
6,24,62,38,80,1,21.3,77,1014.1,1.9,253.1,53.36195
5,15,60,42,94,0.8,21,78,1013.4,1.3,356.3,55.754715
5,9,36,31,104,0.7,21,78,1012.9,1.2,9.4,52.707157
4,8,36,33,101,0.7,20.9,78,1012.4,0.8,65,53.548313
4,17,29,26,81,0.8,20.8,79,1012.5,0.7,68.9,43.69513
4,30,40,29,60,0.8,20.8,80,1012.9,0.9,57,44.087536
4,49,42,32,21,0.8,20.7,82,1013.4,1.2,65.8,50.991474
5,50,45,31,24,1,21,80,1014.2,1.6,57,50.907467
6,44,47,35,38,1,21.4,77,1014.8,1.9,72.9,50.01075
6,32,41,32,62,0.8,22.4,72,1015.2,2.1,71.6,46.127556
7,34,43,23,80,0.7,23.8,66,1015,2,95.9,45.440075
7,24,64,25,109,0.7,24.6,62,1014.1,2.3,123.2,54.92758
6,15,61,30,141,0.6,25.6,60,1013.2,1.9,113,64.87942
6,16,52,29,151,0.6,26.5,58,1012.1,1.4,146.4,69.98719
6,17,54,21,163,0.6,27.2,56,1010.7,1.3,104.1,76.648384
5,28,60,26,100,0.6,25.5,65,1009.6,1.9,99.6,52.982
4,36,37,20,79,0.7,24.8,68,1009.9,1.6,104.3,43.672367
4,29,48,21,76,0.7,24.3,68,1010.4,1.6,110.9,46.345196
4,24,37,24,71,0.7,23.8,69,1011.1,1.6,94.6,42.22961
4,20,31,24,70,0.7,23.2,71,1011.9,0.9,45.7,40.006405
4,24,32,16,63,0.7,22.7,73,1012.6,0.8,352.8,39.090103
4,23,32,20,61,0.7,22.3,75,1013,0.7,36.3,39.466667
4,28,23,20,52,0.7,22,76,1012.6,0.8,332,36.56329
4,24,49,26,57,0.7,21.9,78,1012.1,0.9,46.5,46.162933
4,20,44,35,62,0.6,21.6,81,1011.5,0.8,59.3,49.212112
4,12,42,21,69,0.6,21.2,84,1011.1,0.4,45.1,42.52065
4,15,51,23,58,0.6,21,86,1011,0.4,351.2,45.635628
4,16,35,22,44,0.6,20.7,88,1011.3,0.3,325.7,39.929146
4,36,40,28,18,0.7,20.8,90,1011.8,0.5,46.4,44.98723
4,48,54,27,6,0.9,21.2,89,1012.5,0.6,64.8,53.119385
4,40,54,33,29,0.8,22.5,80,1013.1,0.9,90.4,50.018894
5,40,50,36,46,0.7,24,72,1013.5,0.9,80.4,50.025414
6,40,70,30,68,0.7,25.1,68,1013.4,1,82.7,56.026783
6,37,72,31,84,0.7,26,65,1013.1,0.9,256.2,57.126118
6,29,67,32,130,0.7,26.5,63,1012.2,1,203.2,60.88902
6,22,67,41,176,0.7,27.6,59,1010.9,1.2,250.3,82.89753
5,17,57,24,129,0.6,28.1,57,1009.1,1.5,134.2,60.082836
5,36,72,29,110,0.6,27,64,1008.8,1.7,106.7,58.678192
5,42,50,39,77,0.7,26.6,64,1008.8,1.4,99.7,52.498104
5,47,49,28,41,0.7,25.9,65,1009.1,1.3,109.8,51.1455
5,40,50,26,43,0.7,25.4,67,1009.6,1.2,255.6,48.766777
6,17,35,31,64,0.6,25.2,61,1010.3,2,243.2,45.62097
6,20,31,22,54,0.6,24.7,64,1011,1.4,247.9,39.14401
5,20,40,24,48,0.6,24,68,1011.3,0.9,272,42.25549
6,29,37,18,36,0.7,23.7,71,1011.6,0.9,244.6,40.56641
5,39,49,28,20,0.8,23,76,1011.8,0.4,282.3,47.88089
4,47,59,27,8,0.8,22.2,82,1011.6,0.2,168.5,54.432323
4,45,45,25,8,0.8,21.9,85,1011.2,0.5,33.3,49.285896
4,29,54,29,26,0.7,21.9,87,1011,0.6,260.2,47.71426
4,21,42,30,34,0.7,21.9,87,1010.9,0.6,6.3,45.639393
4,24,41,31,27,0.7,21.6,88,1011,0.6,32.2,45.99134
4,49,39,30,1,0.7,21.3,89,1011.4,0.4,40.3,50.526516
5,44,43,26,1,0.9,22.1,87,1011.8,0.5,74,48.149143
5,43,51,37,24,0.9,24,77,1012.4,0.6,110.4,51.580353
6,32,65,44,53,0.8,24.7,73,1012.7,1.5,125.2,57.52054
5,28,60,34,65,0.7,25.5,70,1012.4,1.8,106.6,51.76896
5,23,52,24,104,0.6,26.6,66,1011.9,1.2,229.1,51.80177
5,21,60,18,141,0.7,27.8,61,1011,1,246.9,65.5808
5,15,62,35,137,0.6,28.2,60,1010,1.1,124.1,63.578945
5,25,61,27,113,0.6,27.7,64,1009.1,1.9,93.6,55.52016
5,24,53,26,84,0.6,27.4,65,1008.6,1.7,100.3,48.60964
5,30,36,19,60,0.6,27.4,64,1008.3,1.7,102,41.494602
5,32,46,16,44,0.6,26.9,65,1008.5,1.7,119.3,44.857834
4,38,38,18,38,0.6,26.5,69,1008.8,1.8,125.6,44.76413
4,46,53,20,24,0.7,25.8,74,1009.1,1,105.6,52.513523
4,42,47,30,24,0.7,25.3,75,1009.7,1.3,77.2,48.62437
4,31,60,27,32,0.7,24.6,79,1010.4,1.6,89.1,49.950962
3,27,33,24,29,0.7,24,82,1011,0.9,30.7,40.31267
3,30,39,22,21,0.7,23.6,83,1011.4,0.8,30.8,41.82489
3,25,37,27,22,0.7,23.4,84,1011.6,0.6,16.5,42.85818
3,27,34,16,18,0.7,23.1,86,1011.3,0.7,79.4,39.280354
3,23,35,17,23,0.6,22.9,88,1011,0.5,48.6,38.85831
3,32,28,19,10,0.6,22.6,89,1010.6,0.4,43.4,39.37689
3,38,38,21,1,0.6,22.8,90,1010.5,0.5,67,44.87078
4,44,48,33,3,0.9,24.1,84,1012.8,1.1,87.5,51.243313
4,39,49,28,15,0.7,25.1,79,1013.1,1.6,116,48.16155
4,36,56,30,29,0.7,25.9,74,1013.1,1.4,110.7,49.399616
4,32,52,35,46,0.6,26.6,70,1012.7,1.8,116.8,49.8338
4,26,55,35,59,0.6,27,69,1011.8,1.7,103.7,50.54221
4,19,44,27,71,0.6,27.3,68,1010.8,1.5,118.1,44.932945
4,15,38,22,83,0.6,27.7,66,1009.6,1.6,100.6,44.16891
4,18,46,25,72,0.6,27.6,67,1008.8,1.9,117.4,45.00671
3,25,41,20,67,0.6,28,66,1008.2,1.4,101,43.17702
4,21,38,24,73,0.6,28,64,1008,1.6,150.2,42.444736
4,23,43,21,55,0.6,27,67,1008.1,2.2,237.4,43.319027
4,23,38,18,45,0.6,26.1,72,1008.7,1.4,284.3,40.801067
4,28,40,26,33,0.6,25.2,76,1009.3,2.7,235.2,42.72135
5,31,43,25,27,0.6,24.4,80,1010.2,2.3,237.5,43.65982
4,13,29,24,46,0.5,23.8,80,1010.7,3.1,242.8,39.88714
3,6,18,16,51,0.5,23.9,78,1010.6,2.8,247.5,33.937572
2,7,12,10,48,0.5,24.1,78,1010.8,1.5,206.7,31.516064
2,12,23,7,41,0.5,24,80,1010.6,1.4,116,32.947147
2,23,30,13,26,0.6,23.8,82,1010.6,1.2,96.7,36.822685
2,30,29,17,16,0.6,23.5,84,1010.5,1.2,106,39.109894
3,44,27,16,4,0.6,23.3,83,1010.5,1.2,88.5,43.973606
4,41,31,13,4,0.6,23.3,82,1011.5,1.3,102.5,44.01614
3,39,29,16,5,0.6,23.7,80,1011.9,0.8,116.3,42.612083
4,37,31,13,17,0.7,24.4,77,1012.2,1.7,131.6,42.26086
5,37,47,20,29,0.7,25.6,72,1012.5,1.2,100.5,46.872036
5,31,55,24,43,0.6,26.4,69,1012.3,1.3,139.2,48.271748
5,26,50,24,54,0.6,27,67,1011.7,1.5,115.5,46.406937
4,23,47,22,70,0.6,27.6,65,1010.7,1.4,188.1,45.3945
4,17,43,18,94,0.6,28.3,62,1009.3,1.3,226.7,47.911213
4,15,39,17,102,0.5,28.7,60,1008.1,1.5,124.3,49.809223
4,13,39,17,102,0.5,28.8,60,1007.2,1.8,112.9,49.792305
3,17,47,18,78,0.5,28.2,62,1006.8,2,111.8,45.640675
3,21,40,14,59,0.5,27.4,65,1006.9,2,118.9,41.39304
3,17,28,18,58,0.6,27.1,63,1007.4,2.6,238.2,37.208176
4,17,32,14,43,0.5,26.1,66,1007.6,2.3,243.8,37.56574
4,20,34,13,38,0.5,25.3,70,1008.2,2.2,252.5,38.256916
4,14,30,17,47,0.5,24.8,73,1009,1.8,273.5,37.18969
4,19,33,17,42,0.6,24.5,76,1009.2,2.1,234.4,38.39224
7,34,57,23,80,0.7,28.3,61,1009.9,1.2,228.5,50.301167
6,26,50,33,147,0.7,29.1,58,1008.8,1,122.4,67.75964
6,26,73,37,185,0.7,29.5,57,1007.7,1,45.4,87.392525
5,22,62,41,200,0.6,29.6,55,1006.8,1.3,38.2,96.08906
5,18,55,33,190,0.6,30.3,52,1006.4,0.8,32.9,90.41462
4,28,61,34,128,0.6,29.2,59,1006.2,2.1,120.3,59.95443
4,30,52,32,87,0.6,28.1,63,1006.3,2.3,127.8,49.882908
4,30,40,29,73,0.5,27.4,65,1006.7,2,121.4,44.901432
3,24,32,22,56,0.6,26.9,66,1007.4,1,29.7,39.822163
4,34,36,22,30,0.6,26.5,68,1008.1,0.8,304,42.403294
4,45,45,24,13,0.7,26.1,71,1008.8,0.6,289.9,49.44878
4,41,47,28,14,0.8,25.5,75,1009.4,1,260.3,48.192913
5,45,48,23,8,0.8,25,77,1009.6,0.9,315.7,50.1676
5,54,39,25,1,0.9,24.1,68,1010,1.7,332.7,50.707813
5,37,67,35,10,0.8,22.8,68,1010.2,2.2,329.4,53.407856
5,29,53,30,13,0.8,21.7,68,1010.6,2.3,334.2,47.60325
5,29,52,28,8,0.9,21,68,1010.6,1.9,326,46.495895
5,26,44,24,11,0.9,20.4,68,1011.1,2.1,324.4,42.700527
4,24,41,21,12,0.9,19.9,68,1011.6,2.1,354.4,40.821415
4,25,35,22,11,0.9,19.8,68,1012.3,2,343.9,39.796745
4,25,31,20,11,0.9,19.7,67,1013.6,2.2,336.4,37.96051
4,26,34,21,11,0.9,19.4,66,1014.9,2.5,332.6,39.14253
4,21,43,14,15,0.9,18.9,65,1015.8,2.3,338.7,40.334793
4,24,38,13,10,1,18.6,65,1016.9,2.4,324.9,38.964024
4,19,50,20,12,0.9,17.1,70,1017.6,3.1,329.4,43.277157
3,22,35,20,10,0.9,16.2,75,1017.7,2.9,349,38.88256
2,19,20,13,20,0.9,15.6,77,1017.6,2.7,347.2,32.262363
2,21,12,10,18,0.9,15.2,78,1017.4,2.6,355.9,30.043638
3,18,18,13,31,0.9,15.3,74,1017.2,3.1,355.6,31.822405
2,16,19,9,41,0.9,15.2,72,1017,3.2,358.5,32.030624
2,19,20,8,45,0.9,15.6,68,1017.3,2.5,11.4,32.799973
2,19,21,7,49,0.9,15.8,65,1018,3,14.4,33.385777
2,14,26,9,57,0.9,15.7,63,1018.6,3.1,15.2,35.564545
2,15,20,8,56,0.9,15.7,63,1019.2,2.6,11.3,34.1186
2,16,22,10,60,0.9,15.7,62,1020.2,2.4,9.3,35.495255
2,14,28,8,66,0.9,15.6,60,1020.9,2.6,7.6,37.96989
2,13,17,16,65,0.8,15.4,60,1021.2,2.6,13.9,36.363796
2,12,19,8,65,0.8,15.4,60,1021.8,2.2,9.3,36.592808
2,12,18,7,64,0.9,15.2,61,1021.6,2.5,11.8,36.04282
2,11,22,10,62,0.9,15.1,61,1021.4,2.2,13.9,35.988102
2,10,24,17,61,0.9,14.9,62,1021.2,2.5,21.3,36.344826
2,11,37,21,59,0.8,14.9,62,1021.6,2.3,5.7,40.252636
2,14,40,24,57,0.8,14.9,61,1022,2.5,11.5,41.9663
2,16,51,35,55,0.8,14.9,61,1022.5,2.5,13.1,50.369545
2,17,61,30,55,0.8,14.8,61,1023.3,2.7,9.5,50.09871
3,17,66,32,54,0.8,15.1,58,1024,2.7,6.6,52.21066
3,20,72,36,52,0.8,15.5,57,1024.2,2.4,15.3,55.178425
3,18,73,31,58,0.8,16.2,55,1024,2.7,22.7,54.518917
3,18,78,33,65,0.8,17.2,51,1023.6,2.5,11.9,56.788433
3,22,92,25,91,0.7,18.7,48,1021,1.8,17.3,62.024868
3,20,81,35,98,0.7,19.1,47,1020.1,1.8,3.9,59.638027
3,22,89,32,98,0.7,19.4,46,1019.8,1.6,10.5,62.211185
4,29,105,31,84,0.8,19.3,44,1019.9,1.8,346.6,67.70496
4,28,136,36,78,0.8,18.7,45,1020.4,2,355.1,79.3543
4,26,128,39,69,0.7,18.3,44,1020.8,2.1,1.5,76.049576
4,32,129,38,56,0.7,18.1,44,1021.4,1.7,28.2,76.41963
4,35,130,40,48,0.7,18,45,1022.2,1.4,32.5,77.07079
4,41,124,42,41,0.8,17.9,45,1022.2,1.6,33.6,75.53303
5,44,118,37,37,0.7,17.9,45,1022.1,1.6,32.9,72.99929
6,44,125,35,36,0.7,17.8,46,1022,1.2,33.2,75.074425
7,39,94,38,40,0.8,17.8,47,1021.7,1.4,32.2,64.188866
7,34,114,35,46,0.8,17.5,48,1021.1,1.5,34.1,70.40529
7,33,116,39,46,0.8,17.4,49,1020.4,1.4,27.8,71.549324
8,36,124,39,42,0.8,17.2,50,1019.8,1.4,47.3,74.45817
8,39,123,36,39,0.7,17.2,51,1020,1.4,31.2,74.01595
8,43,122,42,34,0.8,17.2,51,1020.3,1.2,16,74.630844
8,53,129,40,27,0.9,17.2,50,1020.5,1.4,46.8,77.79037
7,51,130,43,30,0.9,17.3,50,1021.2,1.6,29.5,78.17801
7,53,130,42,30,0.9,17.6,49,1021.2,1.7,48.5,78.25123
8,44,126,46,41,0.8,18,48,1021.2,1.6,21.3,76.93703
8,38,127,38,50,0.8,18.4,47,1020.6,1.3,23.8,75.86514
7,42,118,37,47,0.8,18.6,46,1019.7,1,25.5,72.95705
7,44,112,36,47,0.8,18.9,46,1018.6,1,30.5,70.94694
7,58,131,38,34,0.9,18.8,47,1017.5,0.8,13.7,80.58778
8,62,131,37,34,0.9,18.7,48,1016.7,0.8,29.1,82.036064
8,71,135,42,34,0.9,18.5,48,1016.4,1,18.8,86.66519
6,86,139,41,6,1,18.4,50,1016.6,0.9,8.1,94.166336
6,91,139,39,1,1,18.4,52,1016.9,1,1.3,96.2486
6,93,146,46,1,1,18.3,52,1017.3,0.9,29.2,98.981834
6,88,140,44,1,1,18.2,55,1018,0.8,45.5,95.17103
6,82,138,48,2,1,18,56,1018.1,1,47.7,91.98671
5,74,129,53,5,1,17.9,56,1018,1,11.3,85.89384
5,68,120,56,8,0.9,17.9,56,1017.8,1,5.4,80.666695
5,74,127,51,4,0.9,17.7,56,1017.1,1.2,7.1,85.47656
5,68,128,48,7,0.9,17.6,58,1016.7,1.6,358.3,83.51517
5,52,120,51,19,0.9,17.3,59,1016.3,1.4,349.4,75.60369
4,43,112,53,23,0.9,16.6,64,1016,1.2,339.7,72.336266
4,42,112,48,21,0.9,16.5,66,1016.1,1.2,319,71.46261
4,39,98,48,25,0.8,16.4,68,1016.6,1.4,351.9,66.58466
4,45,91,53,22,0.9,16.6,67,1017.2,1.2,1.7,67.59983
4,52,95,48,14,0.9,17,67,1017.6,1.2,345.1,66.972
4,50,93,46,21,0.9,17.3,69,1017.9,1.3,6.2,65.54714
4,42,84,46,38,0.9,18,68,1017.6,1.3,10.9,62.517536
4,34,64,39,62,0.9,19.8,64,1016.9,1.2,346.8,54.305996
4,38,50,29,66,0.9,20.6,62,1015.6,1.6,6.3,48.514267
4,41,71,31,70,0.9,21.3,60,1014.2,1.4,345.4,56.547997
4,54,86,34,73,1,21.3,60,1013.2,1.5,354,65.127365
4,46,75,48,104,0.9,21.6,60,1012.5,1.3,16.4,62.070137
4,55,74,36,94,1,22.2,58,1011.9,0.8,356,61.608017
